sat_path,svi_path,severity
/content/sat2street_data/images/001526_sat.png,/content/sat2street_data/images/001526_svi.png,1_ModerateDamage
/content/sat2street_data/images/000378_sat.png,/content/sat2street_data/images/000378_svi.png,0_MinorDamage
/content/sat2street_data/images/001280_sat.png,/content/sat2street_data/images/001280_svi.png,0_MinorDamage
/content/sat2street_data/images/002174_sat.png,/content/sat2street_data/images/002174_svi.png,1_ModerateDamage
/content/sat2street_data/images/001500_sat.png,/content/sat2street_data/images/001500_svi.png,1_ModerateDamage
/content/sat2street_data/images/001118_sat.png,/content/sat2street_data/images/001118_svi.png,0_MinorDamage
/content/sat2street_data/images/003373_sat.png,/content/sat2street_data/images/003373_svi.png,2_SevereDamage
/content/sat2street_data/images/003779_sat.png,/content/sat2street_data/images/003779_svi.png,2_SevereDamage
/content/sat2street_data/images/001309_sat.png,/content/sat2street_data/images/001309_svi.png,0_MinorDamage
/content/sat2street_data/images/003909_sat.png,/content/sat2street_data/images/003909_svi.png,2_SevereDamage
/content/sat2street_data/images/002610_sat.png,/content/sat2street_data/images/002610_svi.png,1_ModerateDamage
/content/sat2street_data/images/001185_sat.png,/content/sat2street_data/images/001185_svi.png,0_MinorDamage
/content/sat2street_data/images/000189_sat.png,/content/sat2street_data/images/000189_svi.png,0_MinorDamage
/content/sat2street_data/images/003566_sat.png,/content/sat2street_data/images/003566_svi.png,2_SevereDamage
/content/sat2street_data/images/003858_sat.png,/content/sat2street_data/images/003858_svi.png,2_SevereDamage
/content/sat2street_data/images/002440_sat.png,/content/sat2street_data/images/002440_svi.png,1_ModerateDamage
/content/sat2street_data/images/002921_sat.png,/content/sat2street_data/images/002921_svi.png,1_ModerateDamage
/content/sat2street_data/images/003440_sat.png,/content/sat2street_data/images/003440_svi.png,2_SevereDamage
/content/sat2street_data/images/001783_sat.png,/content/sat2street_data/images/001783_svi.png,1_ModerateDamage
/content/sat2street_data/images/002237_sat.png,/content/sat2street_data/images/002237_svi.png,1_ModerateDamage
/content/sat2street_data/images/000889_sat.png,/content/sat2street_data/images/000889_svi.png,0_MinorDamage
/content/sat2street_data/images/000184_sat.png,/content/sat2street_data/images/000184_svi.png,0_MinorDamage
/content/sat2street_data/images/002524_sat.png,/content/sat2street_data/images/002524_svi.png,1_ModerateDamage
/content/sat2street_data/images/003142_sat.png,/content/sat2street_data/images/003142_svi.png,2_SevereDamage
/content/sat2street_data/images/000360_sat.png,/content/sat2street_data/images/000360_svi.png,0_MinorDamage
/content/sat2street_data/images/003671_sat.png,/content/sat2street_data/images/003671_svi.png,2_SevereDamage
/content/sat2street_data/images/000467_sat.png,/content/sat2street_data/images/000467_svi.png,0_MinorDamage
/content/sat2street_data/images/002469_sat.png,/content/sat2street_data/images/002469_svi.png,1_ModerateDamage
/content/sat2street_data/images/003053_sat.png,/content/sat2street_data/images/003053_svi.png,2_SevereDamage
/content/sat2street_data/images/002503_sat.png,/content/sat2street_data/images/002503_svi.png,1_ModerateDamage
/content/sat2street_data/images/002801_sat.png,/content/sat2street_data/images/002801_svi.png,1_ModerateDamage
/content/sat2street_data/images/000522_sat.png,/content/sat2street_data/images/000522_svi.png,0_MinorDamage
/content/sat2street_data/images/001467_sat.png,/content/sat2street_data/images/001467_svi.png,1_ModerateDamage
/content/sat2street_data/images/001864_sat.png,/content/sat2street_data/images/001864_svi.png,1_ModerateDamage
/content/sat2street_data/images/001736_sat.png,/content/sat2street_data/images/001736_svi.png,1_ModerateDamage
/content/sat2street_data/images/003212_sat.png,/content/sat2street_data/images/003212_svi.png,2_SevereDamage
/content/sat2street_data/images/002145_sat.png,/content/sat2street_data/images/002145_svi.png,1_ModerateDamage
/content/sat2street_data/images/003660_sat.png,/content/sat2street_data/images/003660_svi.png,2_SevereDamage
/content/sat2street_data/images/004111_sat.png,/content/sat2street_data/images/004111_svi.png,2_SevereDamage
/content/sat2street_data/images/000352_sat.png,/content/sat2street_data/images/000352_svi.png,0_MinorDamage
/content/sat2street_data/images/000511_sat.png,/content/sat2street_data/images/000511_svi.png,0_MinorDamage
/content/sat2street_data/images/000611_sat.png,/content/sat2street_data/images/000611_svi.png,0_MinorDamage
/content/sat2street_data/images/003716_sat.png,/content/sat2street_data/images/003716_svi.png,2_SevereDamage
/content/sat2street_data/images/001953_sat.png,/content/sat2street_data/images/001953_svi.png,1_ModerateDamage
/content/sat2street_data/images/002763_sat.png,/content/sat2street_data/images/002763_svi.png,1_ModerateDamage
/content/sat2street_data/images/000881_sat.png,/content/sat2street_data/images/000881_svi.png,0_MinorDamage
/content/sat2street_data/images/003906_sat.png,/content/sat2street_data/images/003906_svi.png,2_SevereDamage
/content/sat2street_data/images/000068_sat.png,/content/sat2street_data/images/000068_svi.png,0_MinorDamage
/content/sat2street_data/images/003890_sat.png,/content/sat2street_data/images/003890_svi.png,2_SevereDamage
/content/sat2street_data/images/000856_sat.png,/content/sat2street_data/images/000856_svi.png,0_MinorDamage
/content/sat2street_data/images/000274_sat.png,/content/sat2street_data/images/000274_svi.png,0_MinorDamage
/content/sat2street_data/images/002765_sat.png,/content/sat2street_data/images/002765_svi.png,1_ModerateDamage
/content/sat2street_data/images/001675_sat.png,/content/sat2street_data/images/001675_svi.png,1_ModerateDamage
/content/sat2street_data/images/002774_sat.png,/content/sat2street_data/images/002774_svi.png,1_ModerateDamage
/content/sat2street_data/images/003235_sat.png,/content/sat2street_data/images/003235_svi.png,2_SevereDamage
/content/sat2street_data/images/000958_sat.png,/content/sat2street_data/images/000958_svi.png,0_MinorDamage
/content/sat2street_data/images/000968_sat.png,/content/sat2street_data/images/000968_svi.png,0_MinorDamage
/content/sat2street_data/images/000938_sat.png,/content/sat2street_data/images/000938_svi.png,0_MinorDamage
/content/sat2street_data/images/001791_sat.png,/content/sat2street_data/images/001791_svi.png,1_ModerateDamage
/content/sat2street_data/images/000236_sat.png,/content/sat2street_data/images/000236_svi.png,0_MinorDamage
/content/sat2street_data/images/001934_sat.png,/content/sat2street_data/images/001934_svi.png,1_ModerateDamage
/content/sat2street_data/images/003338_sat.png,/content/sat2street_data/images/003338_svi.png,2_SevereDamage
/content/sat2street_data/images/000098_sat.png,/content/sat2street_data/images/000098_svi.png,0_MinorDamage
/content/sat2street_data/images/002275_sat.png,/content/sat2street_data/images/002275_svi.png,1_ModerateDamage
/content/sat2street_data/images/003395_sat.png,/content/sat2street_data/images/003395_svi.png,2_SevereDamage
/content/sat2street_data/images/000827_sat.png,/content/sat2street_data/images/000827_svi.png,0_MinorDamage
/content/sat2street_data/images/002918_sat.png,/content/sat2street_data/images/002918_svi.png,1_ModerateDamage
/content/sat2street_data/images/003388_sat.png,/content/sat2street_data/images/003388_svi.png,2_SevereDamage
/content/sat2street_data/images/000474_sat.png,/content/sat2street_data/images/000474_svi.png,0_MinorDamage
/content/sat2street_data/images/003537_sat.png,/content/sat2street_data/images/003537_svi.png,2_SevereDamage
/content/sat2street_data/images/003704_sat.png,/content/sat2street_data/images/003704_svi.png,2_SevereDamage
/content/sat2street_data/images/002338_sat.png,/content/sat2street_data/images/002338_svi.png,1_ModerateDamage
/content/sat2street_data/images/001562_sat.png,/content/sat2street_data/images/001562_svi.png,1_ModerateDamage
/content/sat2street_data/images/003699_sat.png,/content/sat2street_data/images/003699_svi.png,2_SevereDamage
/content/sat2street_data/images/003939_sat.png,/content/sat2street_data/images/003939_svi.png,2_SevereDamage
/content/sat2street_data/images/002415_sat.png,/content/sat2street_data/images/002415_svi.png,1_ModerateDamage
/content/sat2street_data/images/002717_sat.png,/content/sat2street_data/images/002717_svi.png,1_ModerateDamage
/content/sat2street_data/images/002251_sat.png,/content/sat2street_data/images/002251_svi.png,1_ModerateDamage
/content/sat2street_data/images/002844_sat.png,/content/sat2street_data/images/002844_svi.png,1_ModerateDamage
/content/sat2street_data/images/000305_sat.png,/content/sat2street_data/images/000305_svi.png,0_MinorDamage
/content/sat2street_data/images/000295_sat.png,/content/sat2street_data/images/000295_svi.png,0_MinorDamage
/content/sat2street_data/images/002049_sat.png,/content/sat2street_data/images/002049_svi.png,1_ModerateDamage
/content/sat2street_data/images/000677_sat.png,/content/sat2street_data/images/000677_svi.png,0_MinorDamage
/content/sat2street_data/images/001991_sat.png,/content/sat2street_data/images/001991_svi.png,1_ModerateDamage
/content/sat2street_data/images/001540_sat.png,/content/sat2street_data/images/001540_svi.png,1_ModerateDamage
/content/sat2street_data/images/001578_sat.png,/content/sat2street_data/images/001578_svi.png,1_ModerateDamage
/content/sat2street_data/images/001784_sat.png,/content/sat2street_data/images/001784_svi.png,1_ModerateDamage
/content/sat2street_data/images/002198_sat.png,/content/sat2street_data/images/002198_svi.png,1_ModerateDamage
/content/sat2street_data/images/000459_sat.png,/content/sat2street_data/images/000459_svi.png,0_MinorDamage
/content/sat2street_data/images/003077_sat.png,/content/sat2street_data/images/003077_svi.png,2_SevereDamage
/content/sat2street_data/images/002266_sat.png,/content/sat2street_data/images/002266_svi.png,1_ModerateDamage
/content/sat2street_data/images/000551_sat.png,/content/sat2street_data/images/000551_svi.png,0_MinorDamage
/content/sat2street_data/images/001150_sat.png,/content/sat2street_data/images/001150_svi.png,0_MinorDamage
/content/sat2street_data/images/003665_sat.png,/content/sat2street_data/images/003665_svi.png,2_SevereDamage
/content/sat2street_data/images/001115_sat.png,/content/sat2street_data/images/001115_svi.png,0_MinorDamage
/content/sat2street_data/images/000544_sat.png,/content/sat2street_data/images/000544_svi.png,0_MinorDamage
/content/sat2street_data/images/001512_sat.png,/content/sat2street_data/images/001512_svi.png,1_ModerateDamage
/content/sat2street_data/images/002223_sat.png,/content/sat2street_data/images/002223_svi.png,1_ModerateDamage
/content/sat2street_data/images/000596_sat.png,/content/sat2street_data/images/000596_svi.png,0_MinorDamage
/content/sat2street_data/images/000607_sat.png,/content/sat2street_data/images/000607_svi.png,0_MinorDamage
/content/sat2street_data/images/002652_sat.png,/content/sat2street_data/images/002652_svi.png,1_ModerateDamage
/content/sat2street_data/images/000655_sat.png,/content/sat2street_data/images/000655_svi.png,0_MinorDamage
/content/sat2street_data/images/000482_sat.png,/content/sat2street_data/images/000482_svi.png,0_MinorDamage
/content/sat2street_data/images/001747_sat.png,/content/sat2street_data/images/001747_svi.png,1_ModerateDamage
/content/sat2street_data/images/000232_sat.png,/content/sat2street_data/images/000232_svi.png,0_MinorDamage
/content/sat2street_data/images/002136_sat.png,/content/sat2street_data/images/002136_svi.png,1_ModerateDamage
/content/sat2street_data/images/002445_sat.png,/content/sat2street_data/images/002445_svi.png,1_ModerateDamage
/content/sat2street_data/images/003419_sat.png,/content/sat2street_data/images/003419_svi.png,2_SevereDamage
/content/sat2street_data/images/002778_sat.png,/content/sat2street_data/images/002778_svi.png,1_ModerateDamage
/content/sat2street_data/images/003953_sat.png,/content/sat2street_data/images/003953_svi.png,2_SevereDamage
/content/sat2street_data/images/003976_sat.png,/content/sat2street_data/images/003976_svi.png,2_SevereDamage
/content/sat2street_data/images/003480_sat.png,/content/sat2street_data/images/003480_svi.png,2_SevereDamage
/content/sat2street_data/images/001133_sat.png,/content/sat2street_data/images/001133_svi.png,0_MinorDamage
/content/sat2street_data/images/003321_sat.png,/content/sat2street_data/images/003321_svi.png,2_SevereDamage
/content/sat2street_data/images/002905_sat.png,/content/sat2street_data/images/002905_svi.png,1_ModerateDamage
/content/sat2street_data/images/003517_sat.png,/content/sat2street_data/images/003517_svi.png,2_SevereDamage
/content/sat2street_data/images/002265_sat.png,/content/sat2street_data/images/002265_svi.png,1_ModerateDamage
/content/sat2street_data/images/001171_sat.png,/content/sat2street_data/images/001171_svi.png,0_MinorDamage
/content/sat2street_data/images/001160_sat.png,/content/sat2street_data/images/001160_svi.png,0_MinorDamage
/content/sat2street_data/images/001535_sat.png,/content/sat2street_data/images/001535_svi.png,1_ModerateDamage
/content/sat2street_data/images/001799_sat.png,/content/sat2street_data/images/001799_svi.png,1_ModerateDamage
/content/sat2street_data/images/002055_sat.png,/content/sat2street_data/images/002055_svi.png,1_ModerateDamage
/content/sat2street_data/images/001307_sat.png,/content/sat2street_data/images/001307_svi.png,0_MinorDamage
/content/sat2street_data/images/003736_sat.png,/content/sat2street_data/images/003736_svi.png,2_SevereDamage
/content/sat2street_data/images/000628_sat.png,/content/sat2street_data/images/000628_svi.png,0_MinorDamage
/content/sat2street_data/images/002342_sat.png,/content/sat2street_data/images/002342_svi.png,1_ModerateDamage
/content/sat2street_data/images/002099_sat.png,/content/sat2street_data/images/002099_svi.png,1_ModerateDamage
/content/sat2street_data/images/000000_sat.png,/content/sat2street_data/images/000000_svi.png,0_MinorDamage
/content/sat2street_data/images/001128_sat.png,/content/sat2street_data/images/001128_svi.png,0_MinorDamage
/content/sat2street_data/images/003688_sat.png,/content/sat2street_data/images/003688_svi.png,2_SevereDamage
/content/sat2street_data/images/003963_sat.png,/content/sat2street_data/images/003963_svi.png,2_SevereDamage
/content/sat2street_data/images/000882_sat.png,/content/sat2street_data/images/000882_svi.png,0_MinorDamage
/content/sat2street_data/images/002515_sat.png,/content/sat2street_data/images/002515_svi.png,1_ModerateDamage
/content/sat2street_data/images/001102_sat.png,/content/sat2street_data/images/001102_svi.png,0_MinorDamage
/content/sat2street_data/images/000267_sat.png,/content/sat2street_data/images/000267_svi.png,0_MinorDamage
/content/sat2street_data/images/003874_sat.png,/content/sat2street_data/images/003874_svi.png,2_SevereDamage
/content/sat2street_data/images/003168_sat.png,/content/sat2street_data/images/003168_svi.png,2_SevereDamage
/content/sat2street_data/images/002457_sat.png,/content/sat2street_data/images/002457_svi.png,1_ModerateDamage
/content/sat2street_data/images/003562_sat.png,/content/sat2street_data/images/003562_svi.png,2_SevereDamage
/content/sat2street_data/images/001630_sat.png,/content/sat2street_data/images/001630_svi.png,1_ModerateDamage
/content/sat2street_data/images/000706_sat.png,/content/sat2street_data/images/000706_svi.png,0_MinorDamage
/content/sat2street_data/images/001937_sat.png,/content/sat2street_data/images/001937_svi.png,1_ModerateDamage
/content/sat2street_data/images/002611_sat.png,/content/sat2street_data/images/002611_svi.png,1_ModerateDamage
/content/sat2street_data/images/002829_sat.png,/content/sat2street_data/images/002829_svi.png,1_ModerateDamage
/content/sat2street_data/images/000186_sat.png,/content/sat2street_data/images/000186_svi.png,0_MinorDamage
/content/sat2street_data/images/000299_sat.png,/content/sat2street_data/images/000299_svi.png,0_MinorDamage
/content/sat2street_data/images/001127_sat.png,/content/sat2street_data/images/001127_svi.png,0_MinorDamage
/content/sat2street_data/images/003527_sat.png,/content/sat2street_data/images/003527_svi.png,2_SevereDamage
/content/sat2street_data/images/001383_sat.png,/content/sat2street_data/images/001383_svi.png,0_MinorDamage
/content/sat2street_data/images/000903_sat.png,/content/sat2street_data/images/000903_svi.png,0_MinorDamage
/content/sat2street_data/images/002600_sat.png,/content/sat2street_data/images/002600_svi.png,1_ModerateDamage
/content/sat2street_data/images/001369_sat.png,/content/sat2street_data/images/001369_svi.png,0_MinorDamage
/content/sat2street_data/images/000747_sat.png,/content/sat2street_data/images/000747_svi.png,0_MinorDamage
/content/sat2street_data/images/002318_sat.png,/content/sat2street_data/images/002318_svi.png,1_ModerateDamage
/content/sat2street_data/images/000452_sat.png,/content/sat2street_data/images/000452_svi.png,0_MinorDamage
/content/sat2street_data/images/001287_sat.png,/content/sat2street_data/images/001287_svi.png,0_MinorDamage
/content/sat2street_data/images/000230_sat.png,/content/sat2street_data/images/000230_svi.png,0_MinorDamage
/content/sat2street_data/images/001966_sat.png,/content/sat2street_data/images/001966_svi.png,1_ModerateDamage
/content/sat2street_data/images/002269_sat.png,/content/sat2street_data/images/002269_svi.png,1_ModerateDamage
/content/sat2street_data/images/001420_sat.png,/content/sat2street_data/images/001420_svi.png,1_ModerateDamage
/content/sat2street_data/images/003152_sat.png,/content/sat2street_data/images/003152_svi.png,2_SevereDamage
/content/sat2street_data/images/004029_sat.png,/content/sat2street_data/images/004029_svi.png,2_SevereDamage
/content/sat2street_data/images/002418_sat.png,/content/sat2street_data/images/002418_svi.png,1_ModerateDamage
/content/sat2street_data/images/000786_sat.png,/content/sat2street_data/images/000786_svi.png,0_MinorDamage
/content/sat2street_data/images/003501_sat.png,/content/sat2street_data/images/003501_svi.png,2_SevereDamage
/content/sat2street_data/images/003428_sat.png,/content/sat2street_data/images/003428_svi.png,2_SevereDamage
/content/sat2street_data/images/003146_sat.png,/content/sat2street_data/images/003146_svi.png,2_SevereDamage
/content/sat2street_data/images/000491_sat.png,/content/sat2street_data/images/000491_svi.png,0_MinorDamage
/content/sat2street_data/images/002586_sat.png,/content/sat2street_data/images/002586_svi.png,1_ModerateDamage
/content/sat2street_data/images/000408_sat.png,/content/sat2street_data/images/000408_svi.png,0_MinorDamage
/content/sat2street_data/images/001984_sat.png,/content/sat2street_data/images/001984_svi.png,1_ModerateDamage
/content/sat2street_data/images/003642_sat.png,/content/sat2street_data/images/003642_svi.png,2_SevereDamage
/content/sat2street_data/images/002592_sat.png,/content/sat2street_data/images/002592_svi.png,1_ModerateDamage
/content/sat2street_data/images/000470_sat.png,/content/sat2street_data/images/000470_svi.png,0_MinorDamage
/content/sat2street_data/images/000873_sat.png,/content/sat2street_data/images/000873_svi.png,0_MinorDamage
/content/sat2street_data/images/000403_sat.png,/content/sat2street_data/images/000403_svi.png,0_MinorDamage
/content/sat2street_data/images/003979_sat.png,/content/sat2street_data/images/003979_svi.png,2_SevereDamage
/content/sat2street_data/images/002462_sat.png,/content/sat2street_data/images/002462_svi.png,1_ModerateDamage
/content/sat2street_data/images/002417_sat.png,/content/sat2street_data/images/002417_svi.png,1_ModerateDamage
/content/sat2street_data/images/000757_sat.png,/content/sat2street_data/images/000757_svi.png,0_MinorDamage
/content/sat2street_data/images/002201_sat.png,/content/sat2street_data/images/002201_svi.png,1_ModerateDamage
/content/sat2street_data/images/000700_sat.png,/content/sat2street_data/images/000700_svi.png,0_MinorDamage
/content/sat2street_data/images/003257_sat.png,/content/sat2street_data/images/003257_svi.png,2_SevereDamage
/content/sat2street_data/images/002373_sat.png,/content/sat2street_data/images/002373_svi.png,1_ModerateDamage
/content/sat2street_data/images/003798_sat.png,/content/sat2street_data/images/003798_svi.png,2_SevereDamage
/content/sat2street_data/images/002712_sat.png,/content/sat2street_data/images/002712_svi.png,1_ModerateDamage
/content/sat2street_data/images/002499_sat.png,/content/sat2street_data/images/002499_svi.png,1_ModerateDamage
/content/sat2street_data/images/003106_sat.png,/content/sat2street_data/images/003106_svi.png,2_SevereDamage
/content/sat2street_data/images/003868_sat.png,/content/sat2street_data/images/003868_svi.png,2_SevereDamage
/content/sat2street_data/images/000266_sat.png,/content/sat2street_data/images/000266_svi.png,0_MinorDamage
/content/sat2street_data/images/003713_sat.png,/content/sat2street_data/images/003713_svi.png,2_SevereDamage
/content/sat2street_data/images/000794_sat.png,/content/sat2street_data/images/000794_svi.png,0_MinorDamage
/content/sat2street_data/images/000550_sat.png,/content/sat2street_data/images/000550_svi.png,0_MinorDamage
/content/sat2street_data/images/001786_sat.png,/content/sat2street_data/images/001786_svi.png,1_ModerateDamage
/content/sat2street_data/images/000865_sat.png,/content/sat2street_data/images/000865_svi.png,0_MinorDamage
/content/sat2street_data/images/001669_sat.png,/content/sat2street_data/images/001669_svi.png,1_ModerateDamage
/content/sat2street_data/images/003544_sat.png,/content/sat2street_data/images/003544_svi.png,2_SevereDamage
/content/sat2street_data/images/003437_sat.png,/content/sat2street_data/images/003437_svi.png,2_SevereDamage
/content/sat2street_data/images/003952_sat.png,/content/sat2street_data/images/003952_svi.png,2_SevereDamage
/content/sat2street_data/images/000119_sat.png,/content/sat2street_data/images/000119_svi.png,0_MinorDamage
/content/sat2street_data/images/003820_sat.png,/content/sat2street_data/images/003820_svi.png,2_SevereDamage
/content/sat2street_data/images/001853_sat.png,/content/sat2street_data/images/001853_svi.png,1_ModerateDamage
/content/sat2street_data/images/002898_sat.png,/content/sat2street_data/images/002898_svi.png,1_ModerateDamage
/content/sat2street_data/images/003470_sat.png,/content/sat2street_data/images/003470_svi.png,2_SevereDamage
/content/sat2street_data/images/003864_sat.png,/content/sat2street_data/images/003864_svi.png,2_SevereDamage
/content/sat2street_data/images/000590_sat.png,/content/sat2street_data/images/000590_svi.png,0_MinorDamage
/content/sat2street_data/images/001732_sat.png,/content/sat2street_data/images/001732_svi.png,1_ModerateDamage
/content/sat2street_data/images/003767_sat.png,/content/sat2street_data/images/003767_svi.png,2_SevereDamage
/content/sat2street_data/images/003326_sat.png,/content/sat2street_data/images/003326_svi.png,2_SevereDamage
/content/sat2street_data/images/003282_sat.png,/content/sat2street_data/images/003282_svi.png,2_SevereDamage
/content/sat2street_data/images/000869_sat.png,/content/sat2street_data/images/000869_svi.png,0_MinorDamage
/content/sat2street_data/images/001050_sat.png,/content/sat2street_data/images/001050_svi.png,0_MinorDamage
/content/sat2street_data/images/001835_sat.png,/content/sat2street_data/images/001835_svi.png,1_ModerateDamage
/content/sat2street_data/images/000667_sat.png,/content/sat2street_data/images/000667_svi.png,0_MinorDamage
/content/sat2street_data/images/001902_sat.png,/content/sat2street_data/images/001902_svi.png,1_ModerateDamage
/content/sat2street_data/images/002501_sat.png,/content/sat2street_data/images/002501_svi.png,1_ModerateDamage
/content/sat2street_data/images/001067_sat.png,/content/sat2street_data/images/001067_svi.png,0_MinorDamage
/content/sat2street_data/images/000528_sat.png,/content/sat2street_data/images/000528_svi.png,0_MinorDamage
/content/sat2street_data/images/003300_sat.png,/content/sat2street_data/images/003300_svi.png,2_SevereDamage
/content/sat2street_data/images/003624_sat.png,/content/sat2street_data/images/003624_svi.png,2_SevereDamage
/content/sat2street_data/images/001682_sat.png,/content/sat2street_data/images/001682_svi.png,1_ModerateDamage
/content/sat2street_data/images/000279_sat.png,/content/sat2street_data/images/000279_svi.png,0_MinorDamage
/content/sat2street_data/images/000419_sat.png,/content/sat2street_data/images/000419_svi.png,0_MinorDamage
/content/sat2street_data/images/002646_sat.png,/content/sat2street_data/images/002646_svi.png,1_ModerateDamage
/content/sat2street_data/images/003182_sat.png,/content/sat2street_data/images/003182_svi.png,2_SevereDamage
/content/sat2street_data/images/003285_sat.png,/content/sat2street_data/images/003285_svi.png,2_SevereDamage
/content/sat2street_data/images/001942_sat.png,/content/sat2street_data/images/001942_svi.png,1_ModerateDamage
/content/sat2street_data/images/002941_sat.png,/content/sat2street_data/images/002941_svi.png,1_ModerateDamage
/content/sat2street_data/images/000914_sat.png,/content/sat2street_data/images/000914_svi.png,0_MinorDamage
/content/sat2street_data/images/000222_sat.png,/content/sat2street_data/images/000222_svi.png,0_MinorDamage
/content/sat2street_data/images/004024_sat.png,/content/sat2street_data/images/004024_svi.png,2_SevereDamage
/content/sat2street_data/images/001251_sat.png,/content/sat2street_data/images/001251_svi.png,0_MinorDamage
/content/sat2street_data/images/004057_sat.png,/content/sat2street_data/images/004057_svi.png,2_SevereDamage
/content/sat2street_data/images/002752_sat.png,/content/sat2street_data/images/002752_svi.png,1_ModerateDamage
/content/sat2street_data/images/002688_sat.png,/content/sat2street_data/images/002688_svi.png,1_ModerateDamage
/content/sat2street_data/images/000648_sat.png,/content/sat2street_data/images/000648_svi.png,0_MinorDamage
/content/sat2street_data/images/001920_sat.png,/content/sat2street_data/images/001920_svi.png,1_ModerateDamage
/content/sat2street_data/images/001380_sat.png,/content/sat2street_data/images/001380_svi.png,0_MinorDamage
/content/sat2street_data/images/000320_sat.png,/content/sat2street_data/images/000320_svi.png,0_MinorDamage
/content/sat2street_data/images/001138_sat.png,/content/sat2street_data/images/001138_svi.png,0_MinorDamage
/content/sat2street_data/images/000552_sat.png,/content/sat2street_data/images/000552_svi.png,0_MinorDamage
/content/sat2street_data/images/000007_sat.png,/content/sat2street_data/images/000007_svi.png,0_MinorDamage
/content/sat2street_data/images/003485_sat.png,/content/sat2street_data/images/003485_svi.png,2_SevereDamage
/content/sat2street_data/images/003139_sat.png,/content/sat2street_data/images/003139_svi.png,2_SevereDamage
/content/sat2street_data/images/003528_sat.png,/content/sat2street_data/images/003528_svi.png,2_SevereDamage
/content/sat2street_data/images/002609_sat.png,/content/sat2street_data/images/002609_svi.png,1_ModerateDamage
/content/sat2street_data/images/002878_sat.png,/content/sat2street_data/images/002878_svi.png,1_ModerateDamage
/content/sat2street_data/images/003205_sat.png,/content/sat2street_data/images/003205_svi.png,2_SevereDamage
/content/sat2street_data/images/001750_sat.png,/content/sat2street_data/images/001750_svi.png,1_ModerateDamage
/content/sat2street_data/images/003068_sat.png,/content/sat2street_data/images/003068_svi.png,2_SevereDamage
/content/sat2street_data/images/003971_sat.png,/content/sat2street_data/images/003971_svi.png,2_SevereDamage
/content/sat2street_data/images/002973_sat.png,/content/sat2street_data/images/002973_svi.png,2_SevereDamage
/content/sat2street_data/images/000859_sat.png,/content/sat2street_data/images/000859_svi.png,0_MinorDamage
/content/sat2street_data/images/003775_sat.png,/content/sat2street_data/images/003775_svi.png,2_SevereDamage
/content/sat2street_data/images/002109_sat.png,/content/sat2street_data/images/002109_svi.png,1_ModerateDamage
/content/sat2street_data/images/002154_sat.png,/content/sat2street_data/images/002154_svi.png,1_ModerateDamage
/content/sat2street_data/images/001860_sat.png,/content/sat2street_data/images/001860_svi.png,1_ModerateDamage
/content/sat2street_data/images/001361_sat.png,/content/sat2street_data/images/001361_svi.png,0_MinorDamage
/content/sat2street_data/images/000107_sat.png,/content/sat2street_data/images/000107_svi.png,0_MinorDamage
/content/sat2street_data/images/000046_sat.png,/content/sat2street_data/images/000046_svi.png,0_MinorDamage
/content/sat2street_data/images/002108_sat.png,/content/sat2street_data/images/002108_svi.png,1_ModerateDamage
/content/sat2street_data/images/002380_sat.png,/content/sat2street_data/images/002380_svi.png,1_ModerateDamage
/content/sat2street_data/images/000964_sat.png,/content/sat2street_data/images/000964_svi.png,0_MinorDamage
/content/sat2street_data/images/002953_sat.png,/content/sat2street_data/images/002953_svi.png,2_SevereDamage
/content/sat2street_data/images/000025_sat.png,/content/sat2street_data/images/000025_svi.png,0_MinorDamage
/content/sat2street_data/images/003717_sat.png,/content/sat2street_data/images/003717_svi.png,2_SevereDamage
/content/sat2street_data/images/002068_sat.png,/content/sat2street_data/images/002068_svi.png,1_ModerateDamage
/content/sat2street_data/images/000735_sat.png,/content/sat2street_data/images/000735_svi.png,0_MinorDamage
/content/sat2street_data/images/002105_sat.png,/content/sat2street_data/images/002105_svi.png,1_ModerateDamage
/content/sat2street_data/images/000849_sat.png,/content/sat2street_data/images/000849_svi.png,0_MinorDamage
/content/sat2street_data/images/002764_sat.png,/content/sat2street_data/images/002764_svi.png,1_ModerateDamage
/content/sat2street_data/images/003729_sat.png,/content/sat2street_data/images/003729_svi.png,2_SevereDamage
/content/sat2street_data/images/001614_sat.png,/content/sat2street_data/images/001614_svi.png,1_ModerateDamage
/content/sat2street_data/images/003610_sat.png,/content/sat2street_data/images/003610_svi.png,2_SevereDamage
/content/sat2street_data/images/002916_sat.png,/content/sat2street_data/images/002916_svi.png,1_ModerateDamage
/content/sat2street_data/images/004061_sat.png,/content/sat2street_data/images/004061_svi.png,2_SevereDamage
/content/sat2street_data/images/002795_sat.png,/content/sat2street_data/images/002795_svi.png,1_ModerateDamage
/content/sat2street_data/images/003057_sat.png,/content/sat2street_data/images/003057_svi.png,2_SevereDamage
/content/sat2street_data/images/003788_sat.png,/content/sat2street_data/images/003788_svi.png,2_SevereDamage
/content/sat2street_data/images/000075_sat.png,/content/sat2street_data/images/000075_svi.png,0_MinorDamage
/content/sat2street_data/images/003581_sat.png,/content/sat2street_data/images/003581_svi.png,2_SevereDamage
/content/sat2street_data/images/002554_sat.png,/content/sat2street_data/images/002554_svi.png,1_ModerateDamage
/content/sat2street_data/images/002054_sat.png,/content/sat2street_data/images/002054_svi.png,1_ModerateDamage
